place,date,temp,precipitation(mm),wind speed(m/s),wind direction(16),humidity,vapor_pressure,dew_point,local_pressure,sea_level_pressure,sunshine,ilsa(MJ/m2),snow_cover,total_cloud_volume(10min),lower/middle_cloud_volume(10min),minimum_cloud_height(100m),phenomenon_number,ground_temp
108,2019-04-23 02:00,16.8,,0.6,230.0,55.0,10.4,7.6,1005.4,1015.5,,,,6.0,0.0,,40.0,13.6
108,2019-04-23 03:00,16.4,,0.7,290.0,58.0,10.8,8.1,1005.1,1015.2,,,,6.0,2.0,33.0,40.0,13.2
108,2019-04-23 04:00,16.2,,0.7,290.0,59.0,10.8,8.1,1004.8,1014.9,,,,7.0,4.0,33.0,40.0,13.3
108,2019-04-23 05:00,16.0,,0.4,0.0,61.0,11.0,8.4,1004.5,1014.6,,,,7.0,0.0,,40.0,12.8
108,2019-04-23 06:00,15.3,,0.2,0.0,64.0,11.1,8.5,1004.1,1014.3,0.0,0.0,,5.0,0.0,,40.0,12.0
108,2019-04-23 07:00,15.6,,0.7,50.0,58.0,10.2,7.3,1004.2,1014.3,0.1,0.25,,7.0,0.0,,40.0,13.7
108,2019-04-23 08:00,17.9,,1.5,70.0,48.0,9.8,6.7,1004.0,1014.0,0.7,0.74,,7.0,0.0,,40.0,16.2
108,2019-04-23 09:00,20.4,,0.6,50.0,42.0,10.0,7.0,1003.9,1013.9,1.0,1.42,,7.0,4.0,35.0,40.0,23.0
108,2019-04-23 10:00,22.1,,0.8,50.0,41.0,10.9,8.2,1003.5,1013.4,0.5,1.52,,9.0,3.0,35.0,40.0,26.9
108,2019-04-23 11:00,23.9,,1.9,180.0,41.0,12.1,9.8,1003.3,1013.1,1.0,2.08,,9.0,0.0,,,31.2
108,2019-04-23 12:00,25.1,,1.0,70.0,39.0,12.4,10.1,1002.6,1012.4,0.9,2.16,,9.0,0.0,,,33.7
108,2019-04-23 13:00,25.0,,1.4,50.0,40.0,12.6,10.4,1001.8,1011.6,0.0,1.2,,10.0,10.0,30.0,,29.2
108,2019-04-23 14:00,25.3,,0.7,290.0,38.0,12.2,9.9,1001.0,1010.8,0.0,1.0,,10.0,10.0,30.0,,28.2
108,2019-04-23 15:00,25.3,,1.7,290.0,39.0,12.5,10.3,1000.3,1010.0,0.0,0.9,,10.0,10.0,30.0,,27.3
108,2019-04-23 16:00,24.7,,2.6,320.0,42.0,13.0,10.9,1000.0,1009.7,0.0,0.94,,10.0,10.0,30.0,40.0,26.9
108,2019-04-23 17:00,24.4,,1.9,270.0,44.0,13.4,11.3,999.8,1009.5,0.0,0.61,,10.0,10.0,30.0,40.0,24.7
108,2019-04-23 18:00,23.3,,2.0,270.0,50.0,14.2,12.2,999.9,1009.7,0.0,0.24,,10.0,10.0,30.0,40.0,22.0
108,2019-04-23 19:00,21.1,,3.1,230.0,56.0,13.9,11.9,1000.1,1010.0,0.0,0.08,,10.0,0.0,,40.0,19.8
108,2019-04-23 20:00,19.8,,1.8,270.0,58.0,13.3,11.2,1000.4,1010.4,0.0,0.0,,10.0,1.0,24.0,40.0,18.4
108,2019-04-23 21:00,19.0,,2.6,270.0,60.0,13.1,11.0,1000.8,1010.7,,,,10.0,10.0,25.0,40.0,17.6
108,2019-04-23 22:00,18.7,,1.5,290.0,60.0,12.9,10.7,1000.8,1010.7,,,,10.0,7.0,43.0,40.0,17.0
108,2019-04-23 23:00,18.3,,1.4,270.0,62.0,12.9,10.8,1000.6,1010.6,,,,10.0,6.0,40.0,40.0,16.6
108,2019-04-24 00:00,18.0,0.0,1.4,270.0,64.0,13.1,11.0,1000.7,1010.7,,,,10.0,10.0,33.0,4001.0,16.2
108,2019-04-24 01:00,17.6,0.0,1.0,270.0,67.0,13.4,11.3,1000.2,1010.2,,,,10.0,10.0,32.0,4001.0,15.9
108,2019-04-24 02:00,16.8,0.9,0.7,320.0,85.0,16.2,14.2,999.3,1009.3,,,,10.0,7.0,8.0,401901.0,15.4
108,2019-04-24 03:00,16.5,1.7,0.5,320.0,94.0,17.6,15.5,998.6,1008.6,,,,10.0,7.0,6.0,1901.0,15.2
108,2019-04-24 04:00,16.2,0.7,0.4,0.0,95.0,17.4,15.3,998.6,1008.7,,,,10.0,6.0,4.0,1901.0,15.1
108,2019-04-24 05:00,16.0,0.6,0.3,0.0,95.0,17.2,15.1,998.0,1008.1,,,,10.0,7.0,5.0,1901.0,15.0
108,2019-04-24 06:00,15.8,0.2,0.6,50.0,96.0,17.2,15.1,997.7,1007.8,0.0,0.0,,10.0,6.0,6.0,1901.0,14.9
108,2019-04-24 07:00,16.1,0.0,1.0,50.0,96.0,17.5,15.4,997.7,1007.8,0.0,0.1,,10.0,5.0,5.0,1901.0,15.7
108,2019-04-24 08:00,16.5,0.0,1.0,50.0,95.0,17.7,15.6,997.5,1007.5,0.0,0.27,,10.0,5.0,15.0,1901.0,17.2
108,2019-04-24 09:00,17.2,,0.2,0.0,82.0,16.0,14.0,997.3,1007.3,0.0,0.51,,10.0,3.0,15.0,19.0,19.1
108,2019-04-24 10:00,19.0,,0.8,360.0,74.0,16.2,14.2,997.1,1007.0,0.0,1.11,,9.0,2.0,10.0,19.0,22.9
108,2019-04-24 11:00,19.3,,3.3,320.0,73.0,16.3,14.3,997.1,1007.0,0.4,1.53,,7.0,3.0,6.0,19.0,25.7
108,2019-04-24 12:00,21.6,,1.5,320.0,62.0,15.9,13.9,996.1,1005.9,1.0,2.7,,6.0,6.0,7.0,4019.0,30.3
108,2019-04-24 13:00,23.3,,1.2,290.0,54.0,15.4,13.4,995.6,1005.3,1.0,2.71,,6.0,1.0,9.0,40.0,31.0
108,2019-04-24 14:00,24.5,,3.4,230.0,52.0,15.9,13.9,995.1,1004.7,1.0,2.74,,5.0,1.0,8.0,40.0,31.6
108,2019-04-24 15:00,25.5,,2.8,290.0,47.0,15.3,13.3,994.5,1004.2,1.0,2.74,,2.0,1.0,10.0,40.0,33.2
108,2019-04-24 16:00,25.6,,2.3,290.0,48.0,15.7,13.7,993.9,1003.6,1.0,2.04,,1.0,1.0,10.0,40.0,31.7
108,2019-04-24 17:00,24.0,,3.6,290.0,51.0,15.2,13.2,994.3,1004.0,1.0,1.42,,0.0,0.0,,40.0,27.5
108,2019-04-24 18:00,22.8,,4.2,290.0,51.0,14.1,12.1,994.4,1004.1,1.0,0.81,,0.0,0.0,,40.0,23.6
108,2019-04-24 19:00,21.3,,2.4,270.0,54.0,13.7,11.6,994.7,1004.5,0.6,0.23,,0.0,0.0,,,19.7
108,2019-04-24 20:00,20.1,,2.1,200.0,57.0,13.4,11.3,995.2,1005.1,0.0,0.0,,3.0,0.0,,,17.6
108,2019-04-24 21:00,19.2,,1.4,250.0,60.0,13.3,11.2,995.9,1005.8,,,,0.0,0.0,,,16.4
108,2019-04-24 22:00,18.4,,1.7,270.0,63.0,13.3,11.2,996.4,1006.3,,,,5.0,0.0,,,15.7
108,2019-04-24 23:00,17.7,,1.5,200.0,67.0,13.5,11.4,996.1,1006.0,,,,5.0,5.0,24.0,40.0,15.2
108,2019-04-25 00:00,17.1,,0.8,50.0,71.0,13.7,11.7,996.2,1006.2,,,,2.0,2.0,10.0,40.0,14.4
108,2019-04-25 01:00,16.7,,1.1,50.0,72.0,13.7,11.6,996.0,1006.0,,,,4.0,0.0,,40.0,14.0
108,2019-04-25 02:00,16.5,,0.4,0.0,70.0,13.1,11.0,996.2,1006.2,,,,4.0,0.0,,40.0,13.8
108,2019-04-25 03:00,16.5,,0.6,90.0,72.0,13.5,11.4,996.0,1006.0,,,,8.0,8.0,10.0,40.0,14.3
108,2019-04-25 04:00,16.9,,1.6,70.0,70.0,13.4,11.3,995.9,1005.9,,,,8.0,8.0,25.0,40.0,14.7
108,2019-04-25 05:00,17.1,,2.5,90.0,66.0,12.8,10.6,995.9,1005.9,,,,9.0,9.0,8.0,,14.8
108,2019-04-25 06:00,16.6,,2.1,90.0,64.0,12.0,9.7,996.2,1006.2,0.0,0.0,,8.0,8.0,9.0,,14.3
108,2019-04-25 07:00,15.9,,2.7,90.0,59.0,10.6,7.8,997.0,1007.1,0.0,0.04,,9.0,9.0,16.0,,14.4
108,2019-04-25 08:00,15.8,,2.8,70.0,57.0,10.2,7.2,997.3,1007.4,0.0,0.26,,9.0,9.0,16.0,,15.2
108,2019-04-25 09:00,15.8,,2.6,90.0,53.0,9.5,6.2,997.2,1007.3,0.0,0.45,,9.0,9.0,10.0,,16.7
108,2019-04-25 10:00,15.8,,2.6,90.0,52.0,9.3,5.9,997.4,1007.5,0.0,0.69,,10.0,8.0,10.0,,17.4
108,2019-04-25 11:00,14.7,0.0,3.1,90.0,54.0,9.0,5.4,997.8,1007.9,0.0,0.28,,10.0,8.0,8.0,1.0,15.6
108,2019-04-25 12:00,14.9,0.0,3.0,70.0,51.0,8.6,4.8,997.2,1007.3,0.0,0.43,,10.0,7.0,8.0,1.0,16.7
108,2019-04-25 13:00,14.0,0.3,2.6,90.0,68.0,10.8,8.1,996.7,1006.8,0.0,0.55,,10.0,8.0,8.0,1.0,15.7
108,2019-04-25 14:00,12.7,0.5,2.0,70.0,77.0,11.2,8.7,996.8,1007.0,0.0,0.28,,10.0,8.0,8.0,1.0,14.2
108,2019-04-25 15:00,11.9,0.6,2.1,70.0,82.0,11.4,8.9,996.8,1007.0,0.0,0.16,,10.0,9.0,8.0,1901.0,13.4
108,2019-04-25 16:00,11.0,1.2,2.6,70.0,88.0,11.5,9.0,997.3,1007.6,0.0,0.14,,10.0,9.0,7.0,1901.0,12.9
108,2019-04-25 17:00,10.5,0.7,2.4,70.0,92.0,11.6,9.2,997.0,1007.3,0.0,0.12,,10.0,9.0,3.0,1901.0,12.3
108,2019-04-25 18:00,10.2,0.1,2.9,70.0,93.0,11.6,9.1,996.4,1006.7,0.0,0.08,,10.0,9.0,3.0,1901.0,12.0
108,2019-04-25 19:00,10.1,0.5,2.4,90.0,93.0,11.5,9.0,996.1,1006.4,0.0,0.0,,10.0,9.0,3.0,1901.0,11.5
108,2019-04-25 20:00,10.2,1.3,2.0,70.0,95.0,11.8,9.4,996.7,1007.0,0.0,0.0,,10.0,9.0,3.0,1901.0,11.4
108,2019-04-25 21:00,10.2,2.4,1.2,70.0,96.0,11.9,9.5,997.2,1007.5,,,,10.0,9.0,2.0,1901.0,11.4
108,2019-04-25 22:00,10.2,2.2,0.8,90.0,96.0,11.9,9.5,997.3,1007.6,,,,10.0,9.0,2.0,1901.0,11.4
108,2019-04-25 23:00,9.9,1.1,2.4,270.0,96.0,11.6,9.2,997.5,1007.8,,,,10.0,9.0,2.0,1901.0,11.2
108,2019-04-26 00:00,9.4,0.4,1.8,250.0,96.0,11.2,8.7,997.8,1008.1,,,,10.0,10.0,,190201.0,10.9
108,2019-04-26 01:00,9.0,0.0,2.3,250.0,95.0,10.9,8.2,997.8,1008.1,,,,10.0,10.0,3.0,1902.0,10.5
108,2019-04-26 02:00,8.5,0.7,1.6,180.0,96.0,10.6,7.8,997.6,1007.9,,,,10.0,9.0,3.0,1901.0,10.3
108,2019-04-26 03:00,8.3,0.6,2.2,200.0,96.0,10.4,7.6,998.0,1008.4,,,,10.0,9.0,2.0,1901.0,10.0
108,2019-04-26 04:00,8.0,1.5,1.6,200.0,96.0,10.2,7.3,998.5,1008.9,,,,10.0,9.0,2.0,1901.0,9.8
108,2019-04-26 05:00,8.0,0.8,2.0,180.0,96.0,10.2,7.3,998.1,1008.5,,,,10.0,9.0,2.0,1901.0,9.7
108,2019-04-26 06:00,8.0,0.3,1.6,90.0,95.0,10.2,7.2,999.0,1009.4,0.0,0.0,,10.0,9.0,2.0,1901.0,9.7
108,2019-04-26 07:00,7.9,0.1,1.6,90.0,94.0,9.9,6.9,999.6,1010.0,0.0,0.01,,10.0,10.0,2.0,201.0,9.6
108,2019-04-26 08:00,8.0,0.0,1.4,20.0,91.0,9.7,6.6,1000.9,1011.3,0.0,0.08,,10.0,10.0,8.0,2.0,9.8
108,2019-04-26 09:00,8.4,0.0,2.0,70.0,84.0,9.2,5.8,1001.4,1011.8,0.0,0.2,,10.0,10.0,8.0,2.0,10.7
108,2019-04-26 10:00,9.0,0.0,2.1,50.0,79.0,9.0,5.5,1002.1,1012.5,0.0,0.41,,9.0,9.0,10.0,2.0,11.6
108,2019-04-26 11:00,9.3,,1.1,70.0,76.0,8.8,5.2,1002.4,1012.7,0.0,0.35,,10.0,10.0,10.0,,11.8
108,2019-04-26 12:00,9.6,,1.8,20.0,74.0,8.8,5.1,1002.2,1012.5,0.0,0.36,,10.0,10.0,10.0,,12.1
108,2019-04-26 13:00,9.8,,2.1,50.0,72.0,8.7,4.9,1002.3,1012.7,0.0,0.39,,10.0,7.0,10.0,,12.1
108,2019-04-26 14:00,9.9,0.0,2.2,70.0,72.0,8.7,5.0,1002.6,1013.0,0.0,0.48,,10.0,6.0,8.0,1.0,12.3
108,2019-04-26 15:00,9.5,0.2,1.3,50.0,83.0,9.8,6.7,1002.9,1013.2,0.0,0.29,,10.0,7.0,11.0,1.0,11.9
108,2019-04-26 16:00,9.5,0.4,0.9,20.0,83.0,9.8,6.7,1003.4,1013.8,0.0,0.32,,10.0,8.0,9.0,1.0,12.4
108,2019-04-26 17:00,9.2,0.3,1.6,50.0,85.0,9.9,6.8,1004.0,1014.4,0.0,0.25,,10.0,8.0,5.0,1.0,11.5
108,2019-04-26 18:00,9.2,0.0,1.3,50.0,81.0,9.4,6.1,1004.4,1014.8,0.0,0.25,,10.0,5.0,12.0,1.0,11.5
108,2019-04-26 19:00,9.1,0.0,1.2,20.0,76.0,8.7,5.0,1005.0,1015.4,0.0,0.12,,9.0,9.0,18.0,1.0,10.4
108,2019-04-26 20:00,8.9,0.0,1.2,20.0,75.0,8.5,4.7,1006.2,1016.6,0.0,0.0,,10.0,10.0,28.0,1.0,9.3
108,2019-04-26 21:00,8.3,,0.6,20.0,73.0,8.0,3.7,1007.4,1017.8,,,,4.0,4.0,32.0,,8.1
108,2019-04-26 22:00,7.4,,0.4,0.0,77.0,7.9,3.6,1008.4,1018.9,,,,6.0,3.0,,,6.9
108,2019-04-26 23:00,6.7,,0.3,0.0,70.0,6.9,1.6,1008.9,1019.4,,,,0.0,0.0,,,5.9
108,2019-04-27 00:00,6.2,,0.8,50.0,71.0,6.7,1.3,1009.1,1019.7,,,,0.0,0.0,,,5.3
108,2019-04-27 01:00,5.6,,0.7,340.0,81.0,7.3,2.5,1009.7,1020.3,,,,0.0,0.0,,,4.8
108,2019-04-27 02:00,5.2,,0.6,270.0,79.0,7.0,1.8,1010.0,1020.6,,,,0.0,0.0,,,4.4
108,2019-04-27 03:00,5.1,,0.7,70.0,80.0,7.0,1.9,1010.3,1020.9,,,,0.0,0.0,,,4.1
108,2019-04-27 04:00,4.9,,0.8,360.0,80.0,6.9,1.7,1011.0,1021.7,,,,0.0,0.0,,,3.8
108,2019-04-27 05:00,4.2,,1.1,20.0,86.0,7.1,2.0,1010.8,1021.5,,,,0.0,0.0,,,3.6
108,2019-04-27 06:00,4.3,,1.6,290.0,79.0,6.5,0.9,1011.3,1022.0,0.0,0.01,,0.0,0.0,,,3.6
108,2019-04-27 07:00,5.0,,0.7,20.0,71.0,6.2,0.1,1011.9,1022.6,0.6,0.32,,0.0,0.0,,,4.3
108,2019-04-27 08:00,7.2,,0.7,320.0,63.0,6.4,0.6,1012.5,1023.1,1.0,1.05,,1.0,0.0,,,6.6
108,2019-04-27 09:00,9.7,,1.2,320.0,56.0,6.7,1.3,1013.0,1023.4,1.0,1.77,,0.0,0.0,,,14.2
108,2019-04-27 10:00,12.0,,2.1,320.0,48.0,6.7,1.3,1013.2,1023.6,1.0,2.43,,1.0,0.0,,,20.2
108,2019-04-27 11:00,14.1,,1.9,230.0,44.0,7.1,2.0,1012.7,1023.0,1.0,2.89,,0.0,0.0,,,24.7
108,2019-04-27 12:00,15.8,,2.2,290.0,38.0,6.8,1.4,1011.8,1022.0,1.0,3.24,,1.0,1.0,10.0,,27.6
108,2019-04-27 13:00,17.1,,2.4,270.0,31.0,6.1,-0.1,1011.4,1021.5,1.0,3.07,,3.0,3.0,18.0,,27.9
108,2019-04-27 14:00,17.4,,2.8,290.0,29.0,5.8,-0.8,1011.0,1021.1,0.8,2.43,,7.0,3.0,17.0,,27.1
108,2019-04-27 15:00,18.0,,2.8,320.0,27.0,5.6,-1.3,1009.7,1019.8,1.0,2.43,,10.0,1.0,17.0,,27.1
108,2019-04-27 16:00,17.3,,3.6,200.0,34.0,6.7,1.2,1009.5,1019.6,1.0,1.79,,10.0,0.0,,,23.0
108,2019-04-27 17:00,16.7,,1.7,270.0,33.0,6.2,0.3,1009.1,1019.2,0.0,0.84,,9.0,0.0,,,19.2
108,2019-04-27 18:00,16.1,,2.3,290.0,37.0,6.7,1.3,1009.1,1019.3,0.8,0.79,,9.0,0.0,,,17.1
108,2019-04-27 19:00,14.1,,2.7,290.0,45.0,7.2,2.3,1009.0,1019.2,0.1,0.18,,10.0,1.0,63.0,,13.5
108,2019-04-27 20:00,13.1,,1.4,290.0,51.0,7.6,3.1,1009.7,1020.0,0.0,0.0,,7.0,7.0,60.0,,11.5
108,2019-04-27 21:00,12.3,,1.3,290.0,54.0,7.7,3.2,1010.1,1020.4,,,,9.0,0.0,,,11.1
108,2019-04-27 22:00,11.8,,3.0,270.0,51.0,7.0,1.9,1010.6,1021.0,,,,10.0,10.0,49.0,,10.5
108,2019-04-27 23:00,11.7,,2.4,290.0,54.0,7.4,2.6,1011.5,1021.9,,,,10.0,10.0,47.0,,10.3
108,2019-04-28 00:00,11.7,,1.5,320.0,50.0,6.9,1.6,1011.7,1022.1,,,,9.0,9.0,,,10.4
108,2019-04-28 01:00,12.0,,0.5,200.0,44.0,6.2,0.1,1011.5,1021.9,,,,10.0,10.0,28.0,,10.3
108,2019-04-28 02:00,11.8,,0.9,180.0,48.0,6.6,1.1,1010.9,1021.3,,,,10.0,10.0,27.0,,10.4
108,2019-04-28 03:00,11.6,,0.7,320.0,50.0,6.8,1.5,1011.2,1021.6,,,,10.0,4.0,19.0,,10.4
108,2019-04-28 04:00,11.5,,1.9,70.0,54.0,7.3,2.4,1011.2,1021.6,,,,10.0,5.0,19.0,,10.0
108,2019-04-28 05:00,11.3,,0.8,110.0,54.0,7.2,2.3,1011.3,1021.7,,,,10.0,5.0,19.0,,9.9
108,2019-04-28 06:00,11.0,0.0,0.6,360.0,60.0,7.8,3.5,1011.1,1021.5,0.0,0.0,,10.0,6.0,18.0,1.0,10.0
108,2019-04-28 07:00,10.9,0.0,0.7,340.0,64.0,8.3,4.3,1011.4,1021.8,0.0,0.1,,10.0,6.0,16.0,1.0,10.9
108,2019-04-28 08:00,11.4,0.0,0.7,230.0,61.0,8.2,4.1,1011.6,1022.0,0.0,0.34,,9.0,2.0,17.0,1.0,12.5
108,2019-04-28 09:00,11.9,,2.2,200.0,60.0,8.3,4.3,1012.3,1022.7,0.0,0.46,,10.0,10.0,25.0,,13.1
108,2019-04-28 10:00,12.3,,2.9,180.0,58.0,8.2,4.2,1012.7,1023.0,0.0,0.58,,10.0,1.0,10.0,,14.1
108,2019-04-28 11:00,14.1,,2.2,250.0,45.0,7.2,2.3,1012.1,1022.4,0.5,2.01,,8.0,8.0,30.0,,23.2
108,2019-04-28 12:00,15.9,,2.2,200.0,39.0,7.0,1.9,1011.3,1021.5,1.0,2.56,,7.0,1.0,10.0,,26.2
108,2019-04-28 13:00,16.2,,2.0,250.0,38.0,7.0,1.8,1010.7,1020.9,0.9,2.23,,9.0,7.0,14.0,,26.0
108,2019-04-28 14:00,15.5,,2.6,200.0,39.0,6.8,1.5,1010.0,1020.2,0.0,1.11,,9.0,7.0,16.0,,20.3
108,2019-04-28 15:00,16.1,,3.5,230.0,35.0,6.4,0.6,1009.1,1019.3,0.4,1.36,,8.0,6.0,18.0,,22.3
108,2019-04-28 16:00,15.4,,3.0,290.0,36.0,6.2,0.3,1008.6,1018.8,0.0,0.49,,9.0,9.0,18.0,,18.2
108,2019-04-28 17:00,15.1,,2.0,320.0,40.0,6.8,1.5,1008.3,1018.5,0.0,0.41,,9.0,9.0,18.0,,16.8
108,2019-04-28 18:00,14.5,,3.0,290.0,40.0,6.6,1.0,1008.3,1018.5,0.0,0.19,,8.0,8.0,17.0,,15.1
108,2019-04-28 19:00,14.2,,3.1,320.0,42.0,6.8,1.4,1008.4,1018.6,0.6,0.24,,8.0,8.0,16.0,,13.5
108,2019-04-28 20:00,12.8,,1.2,290.0,45.0,6.6,1.1,1008.5,1018.8,0.0,0.01,,2.0,1.0,,,10.9
108,2019-04-28 21:00,11.9,,0.7,290.0,49.0,6.8,1.5,1009.2,1019.5,,,,5.0,0.0,,,9.7
108,2019-04-28 22:00,11.0,,1.1,290.0,52.0,6.8,1.5,1009.0,1019.4,,,,7.0,0.0,,,9.1
108,2019-04-28 23:00,10.5,,1.1,270.0,53.0,6.7,1.3,1009.2,1019.6,,,,7.0,0.0,,,8.5
108,2019-04-29 00:00,9.9,,0.6,290.0,57.0,6.9,1.7,1009.1,1019.5,,,,7.0,0.0,,,8.0
108,2019-04-29 01:00,9.7,,0.8,320.0,55.0,6.6,1.0,1009.0,1019.4,,,,9.0,1.0,72.0,,8.0
108,2019-04-29 02:00,9.3,,0.5,20.0,58.0,6.8,1.4,1008.3,1018.7,,,,7.0,6.0,65.0,,7.6
108,2019-04-29 03:00,8.8,,0.6,50.0,62.0,7.0,1.9,1007.7,1018.1,,,,6.0,0.0,,,7.5
108,2019-04-29 04:00,8.6,,0.6,20.0,65.0,7.2,2.3,1007.3,1017.7,,,,7.0,0.0,,,7.5
108,2019-04-29 05:00,8.6,,0.5,20.0,64.0,7.1,2.1,1007.0,1017.4,,,,9.0,0.0,,,7.5
108,2019-04-29 06:00,8.3,,0.7,20.0,66.0,7.2,2.3,1006.9,1017.3,0.0,0.0,,9.0,0.0,,,7.7
108,2019-04-29 07:00,8.9,,1.1,50.0,66.0,7.5,2.8,1007.1,1017.5,0.0,0.19,,9.0,0.0,,,9.3
108,2019-04-29 08:00,11.0,,1.0,70.0,57.0,7.4,2.7,1006.9,1017.3,0.5,0.72,,8.0,0.0,,,11.4
108,2019-04-29 09:00,13.3,,1.7,70.0,48.0,7.3,2.5,1006.3,1016.5,1.0,1.31,,9.0,0.0,,,15.4
108,2019-04-29 10:00,14.5,,1.5,50.0,46.0,7.6,3.0,1005.7,1015.9,0.3,1.35,,10.0,0.0,,,17.8
108,2019-04-29 11:00,15.3,,2.0,50.0,44.0,7.6,3.1,1005.4,1015.6,0.0,1.26,,10.0,0.0,,,18.7
108,2019-04-29 12:00,15.8,,0.5,70.0,45.0,8.0,3.8,1005.0,1015.1,0.0,1.0,,10.0,10.0,35.0,,18.4
108,2019-04-29 13:00,16.0,,1.1,160.0,43.0,7.8,3.4,1004.2,1014.3,0.0,0.73,,10.0,10.0,35.0,,17.7
108,2019-04-29 14:00,15.9,,0.8,50.0,44.0,7.9,3.6,1003.4,1013.5,0.0,0.47,,10.0,10.0,30.0,,16.4
108,2019-04-29 15:00,15.8,,1.2,20.0,45.0,8.0,3.8,1002.7,1012.8,0.0,0.39,,10.0,10.0,30.0,,16.1
108,2019-04-29 16:00,16.0,,1.0,70.0,42.0,7.6,3.0,1001.7,1011.8,0.0,0.51,,10.0,5.0,35.0,,16.7
108,2019-04-29 17:00,16.3,,0.6,50.0,41.0,7.6,3.0,1001.2,1011.3,0.0,0.56,,9.0,0.0,,,17.0
108,2019-04-29 18:00,17.3,,0.9,70.0,38.0,7.5,2.8,1000.7,1010.7,0.9,1.03,,2.0,0.0,,,17.3
108,2019-04-29 19:00,16.1,,0.7,140.0,43.0,7.8,3.5,1000.6,1010.7,0.6,0.29,,0.0,0.0,,,13.5
108,2019-04-29 20:00,14.4,,1.0,50.0,50.0,8.1,4.0,1001.2,1011.3,0.0,0.0,,0.0,0.0,,,11.2
108,2019-04-29 21:00,13.5,,0.7,320.0,55.0,8.5,4.6,1001.4,1011.6,,,,0.0,0.0,,,10.1
108,2019-04-29 22:00,12.7,,1.0,320.0,60.0,8.8,5.1,1001.7,1011.9,,,,0.0,0.0,,,9.3
108,2019-04-29 23:00,12.1,,0.3,0.0,61.0,8.5,4.7,1001.4,1011.6,,,,1.0,0.0,,,8.8
108,2019-04-30 00:00,11.5,,0.6,50.0,64.0,8.7,4.9,1000.9,1011.2,,,,0.0,0.0,,,8.3
108,2019-04-30 01:00,11.1,,0.4,0.0,66.0,8.7,4.9,1000.5,1010.8,,,,0.0,0.0,,,7.8
108,2019-04-30 02:00,10.8,,0.3,0.0,70.0,9.0,5.5,1000.9,1011.2,,,,0.0,0.0,,,7.5
108,2019-04-30 03:00,10.3,,0.3,0.0,71.0,8.8,5.2,1000.4,1010.7,,,,0.0,0.0,,,7.2
108,2019-04-30 04:00,9.8,,1.0,20.0,75.0,9.0,5.5,999.9,1010.2,,,,0.0,0.0,,,6.8
108,2019-04-30 05:00,9.4,,0.8,50.0,74.0,8.7,4.9,1000.5,1010.8,,,,0.0,0.0,,,6.5
108,2019-04-30 06:00,9.0,,0.5,20.0,78.0,8.9,5.3,1000.5,1010.8,0.0,0.01,,3.0,0.0,,,6.8
108,2019-04-30 07:00,9.7,,0.8,20.0,72.0,8.6,4.8,1000.6,1010.9,0.1,0.26,,7.0,0.0,,,8.9
108,2019-04-30 08:00,12.1,,0.9,70.0,61.0,8.5,4.7,1000.0,1010.2,1.0,0.78,,7.0,0.0,,,12.0
108,2019-04-30 09:00,14.4,,0.9,160.0,53.0,8.7,4.9,999.7,1009.8,1.0,1.39,,8.0,0.0,,,16.5
108,2019-04-30 10:00,16.4,,0.8,230.0,45.0,8.4,4.4,999.6,1009.7,1.0,1.79,,8.0,0.0,,,21.5
108,2019-04-30 11:00,18.6,,1.9,250.0,44.0,9.3,6.0,999.2,1009.1,1.0,2.3,,8.0,0.0,,,26.4
108,2019-04-30 12:00,20.1,,3.1,200.0,42.0,9.8,6.7,998.9,1008.8,1.0,2.61,,7.0,0.0,,,31.3
108,2019-04-30 13:00,21.0,,3.0,200.0,35.0,8.7,4.9,998.1,1008.0,1.0,2.66,,8.0,0.0,,,32.4
108,2019-04-30 14:00,21.8,,1.9,320.0,32.0,8.3,4.3,997.5,1007.3,1.0,2.67,,7.0,0.0,,,33.9
108,2019-04-30 15:00,22.3,,2.4,270.0,33.0,8.8,5.2,997.1,1006.9,1.0,2.62,,1.0,0.0,,,34.9
108,2019-04-30 16:00,22.1,,3.2,270.0,34.0,9.0,5.4,996.9,1006.7,1.0,2.2,,1.0,0.0,,,32.8
108,2019-04-30 17:00,21.3,,3.3,270.0,35.0,8.8,5.2,996.7,1006.5,1.0,1.48,,6.0,0.0,,,28.0
108,2019-04-30 18:00,19.6,,2.8,290.0,38.0,8.6,4.8,996.8,1006.6,1.0,0.77,,7.0,0.0,,,22.4
108,2019-04-30 19:00,17.3,,2.8,290.0,48.0,9.4,6.1,997.3,1007.3,0.1,0.21,,5.0,0.0,,,17.9
108,2019-04-30 20:00,15.9,,1.6,250.0,53.0,9.5,6.3,997.7,1007.8,0.0,0.0,,7.0,2.0,,,15.4
108,2019-04-30 21:00,15.0,,2.7,290.0,51.0,8.7,4.9,998.0,1008.1,,,,3.0,0.0,,,13.8
108,2019-04-30 22:00,14.6,,2.4,290.0,51.0,8.4,4.5,998.3,1008.4,,,,7.0,5.0,46.0,,13.0
108,2019-04-30 23:00,13.8,,1.0,230.0,54.0,8.5,4.6,998.0,1008.1,,,,4.0,1.0,,,12.2
108,2019-05-01 00:00,13.0,,1.9,270.0,56.0,8.4,4.4,997.8,1008.0,,,,6.0,6.0,,,11.8
108,2019-05-01 01:00,12.8,,1.0,270.0,56.0,8.2,4.2,997.7,1007.9,,,,4.0,4.0,44.0,,11.1
