date,region,Fine dust 1 hour (ã/ã¥),Fine dust 24 hour (ã/ã¥),Ultra fine dust(ã/ã¥),Ozon(ppm),NO2(ppm),CO(ppm),SO2(ppm)
201901221800,성북구,77,60,29,0.018,0.042,0.9,0.005
201901221800,강북구,41,62,24,0.025,0.024,0.6,0.004
201901221800,광진구,73,65,40,0.016,0.039,0.9,0.004
201901221800,성동구,83,67,45,0.016,0.044,0.7,0.004
201901221800,도봉구,71,61,37,0.031,0.02,0.9,0.006
201901221800,구로구,76,63,30,0.021,0.033,0.4,0.007
201901221800,영등포구,75,66,42,0.019,0.03,0.5,0.004
201901221800,관악구,77,66,39,0.021,0.035,0.6,0.005
201901221800,금천구,63,61,34,0.022,0.038,0.8,0.005
201901221800,강서구,82,66,39,0.016,0.045,0.6,0.007
201901221800,동작구,64,58,35,0.026,0.033,0.6,0.004
201901221800,양천구,75,64,35,0.015,0.045,0.7,0.003
201901221800,송파구,70,64,36,0.019,0.04,0.6,0.006
201901221800,강동구,62,61,37,0.019,0.034,0.6,0.005
201901221800,강남구,61,56,38,0.019,0.028,0.6,0.007
201901221800,서초구,65,66,31,0.024,0.035,0.4,0.005
201901221700,용산구,53,51,29,0.023,0.032,0.6,0.005
201901221700,종로구,64,62,26,0.021,0.037,0.8,0.006
201901221700,중구,56,56,27,0.025,0.036,0.6,0.005
201901221700,은평구,97,68,36,0.027,0.027,1.0,0.007
201901221700,서대문구,72,60,36,0.024,0.026,1.0,0.004
201901221700,마포구,79,71,35,0.026,0.02,0.6,0.004
201901221700,성동구,75,66,41,0.022,0.036,0.6,0.004
201901221700,노원구,68,64,40,0.023,0.025,0.6,0.007
201901221700,광진구,66,65,32,0.022,0.029,0.8,0.005
201901221700,도봉구,63,61,27,0.032,0.017,0.9,0.005
201901221700,중랑구,52,56,28,0.023,0.027,0.6,0.007
201901221700,강북구,0,68,0,0.0,0.0,0.0,0.0
201901221700,동대문구,52,59,30,0.025,0.028,0.7,0.012
201901221700,성북구,56,60,28,0.019,0.04,0.9,0.005
201901221700,양천구,67,64,31,0.026,0.029,0.6,0.003
201901221700,구로구,70,63,25,0.028,0.023,0.4,0.007
201901221700,관악구,72,66,37,0.028,0.026,0.5,0.005
201901221700,금천구,61,61,34,0.027,0.03,0.7,0.005
201901221700,영등포구,74,66,40,0.023,0.023,0.5,0.004
201901221700,강서구,75,66,33,0.028,0.03,0.6,0.006
201901221700,동작구,60,58,31,0.032,0.026,0.5,0.004
201901221700,송파구,63,63,30,0.022,0.037,0.6,0.007
201901221700,강남구,54,55,33,0.02,0.026,0.6,0.006
201901221700,강동구,55,61,29,0.022,0.028,0.5,0.006
201901221700,서초구,60,64,27,0.028,0.028,0.4,0.005
201901221600,중구,49,57,22,0.029,0.031,0.5,0.005
201901221600,용산구,46,51,25,0.024,0.029,0.6,0.005
201901221600,종로구,58,60,24,0.028,0.029,0.7,0.005
201901221600,은평구,68,64,29,0.034,0.021,0.9,0.006
201901221600,서대문구,62,60,29,0.029,0.019,0.9,0.004
201901221600,마포구,65,71,34,0.03,0.015,0.5,0.004
201901221600,광진구,55,64,28,0.026,0.025,0.7,0.005
201901221600,성동구,73,67,25,0.027,0.028,0.5,0.004
201901221600,성북구,50,60,16,0.027,0.031,0.8,0.005
201901221600,동대문구,50,60,27,0.032,0.02,0.6,0.009
201901221600,강북구,0,69,0,0.0,0.0,0.0,0.0
201901221600,중랑구,48,56,23,0.029,0.021,0.5,0.007
201901221600,노원구,54,62,31,0.021,0.024,0.6,0.007
201901221600,도봉구,51,60,24,0.033,0.016,0.8,0.005
201901221600,금천구,56,61,27,0.03,0.024,0.6,0.005
201901221600,관악구,78,66,34,0.03,0.022,0.5,0.005
201901221600,강서구,62,63,26,0.031,0.025,0.5,0.006
201901221600,양천구,59,64,26,0.03,0.025,0.6,0.004
201901221600,동작구,54,57,28,0.036,0.019,0.5,0.005
201901221600,구로구,61,65,24,0.032,0.018,0.4,0.007
201901221600,영등포구,68,66,36,0.022,0.019,0.4,0.004
201901221600,강남구,50,57,29,0.024,0.02,0.5,0.008
201901221600,강동구,51,62,27,0.026,0.022,0.5,0.006
201901221600,서초구,68,65,25,0.031,0.023,0.4,0.006
201901221600,송파구,56,63,28,0.025,0.032,0.5,0.007
201901221500,용산구,47,54,21,0.027,0.024,0.5,0.005
201901221500,종로구,56,60,17,0.027,0.028,0.7,0.006
201901221500,중구,54,58,24,0.03,0.028,0.6,0.005
201901221500,서대문구,52,59,25,0.031,0.016,0.9,0.004
201901221500,마포구,0,71,0,0.031,0.013,0.5,0.004
201901221500,은평구,61,62,24,0.034,0.019,0.9,0.006
201901221500,중랑구,56,57,22,0.028,0.021,0.5,0.009
201901221500,노원구,0,63,0,0.0,0.0,0.0,0.0
201901221500,성동구,71,69,32,0.025,0.028,0.5,0.004
201901221500,동대문구,57,62,27,0.031,0.017,0.6,0.01
201901221500,강북구,66,69,24,0.034,0.019,0.5,0.005
201901221500,성북구,53,63,15,0.026,0.029,0.8,0.005
201901221500,광진구,63,68,25,0.026,0.023,0.7,0.005
201901221500,도봉구,58,62,24,0.033,0.016,0.8,0.005
201901221500,금천구,57,61,27,0.031,0.022,0.6,0.005
201901221500,양천구,60,64,20,0.03,0.024,0.6,0.004
201901221500,구로구,60,65,22,0.032,0.016,0.4,0.008
201901221500,강서구,57,61,20,0.036,0.018,0.5,0.005
201901221500,관악구,66,65,26,0.032,0.017,0.4,0.006
201901221500,영등포구,57,64,31,0.022,0.019,0.4,0.004
201901221500,동작구,53,58,21,0.035,0.018,0.5,0.005
201901221500,강동구,62,64,31,0.025,0.022,0.5,0.006
201901221500,강남구,51,57,30,0.025,0.017,0.5,0.007
201901221500,송파구,65,64,29,0.026,0.028,0.5,0.007
201901221500,서초구,68,63,23,0.032,0.019,0.3,0.006
201901221400,종로구,62,62,22,0.029,0.025,0.6,0.006
201901221400,용산구,54,56,24,0.024,0.028,0.5,0.005
201901221400,중구,56,58,23,0.03,0.027,0.6,0.006
201901221400,서대문구,71,60,27,0.026,0.02,0.9,0.004
201901221400,마포구,68,71,25,0.027,0.016,0.5,0.004
201901221400,은평구,69,62,31,0.029,0.024,0.9,0.006
201901221400,도봉구,64,62,27,0.026,0.023,0.9,0.006
201901221400,중랑구,72,57,28,0.023,0.028,0.6,0.008
201901221400,광진구,67,68,30,0.022,0.028,0.8,0.005
201901221400,성북구,60,65,16,0.023,0.034,0.8,0.005
201901221400,동대문구,62,63,30,0.03,0.02,0.7,0.01
201901221400,강북구,78,69,31,0.029,0.027,0.6,0.005
201901221400,성동구,80,72,30,0.023,0.03,0.6,0.005
201901221400,노원구,0,62,0,0.0,0.0,0.0,0.0
201901221400,영등포구,65,66,31,0.024,0.018,0.4,0.004
201901221400,강서구,64,63,23,0.033,0.021,0.5,0.005
201901221400,구로구,63,65,19,0.031,0.015,0.3,0.008
201901221400,양천구,65,64,26,0.027,0.024,0.6,0.003
201901221400,관악구,65,65,27,0.029,0.02,0.4,0.006
201901221400,동작구,62,60,30,0.032,0.021,0.5,0.005
201901221400,금천구,62,61,29,0.03,0.02,0.6,0.005
201901221400,송파구,70,63,28,0.023,0.03,0.5,0.007
201901221400,강남구,57,60,30,0.021,0.022,0.6,0.009
201901221400,강동구,62,64,31,0.02,0.029,0.5,0.007
201901221400,서초구,74,61,27,0.031,0.02,0.3,0.006
201901221300,중구,66,59,28,0.02,0.038,0.6,0.006
201901221300,용산구,61,55,35,0.018,0.035,0.6,0.005
201901221300,종로구,71,61,34,0.021,0.035,0.8,0.006
201901221300,마포구,78,70,28,0.025,0.019,0.5,0.004
201901221300,서대문구,80,61,33,0.018,0.029,1.0,0.004
201901221300,은평구,76,59,38,0.022,0.03,1.0,0.007
201901221300,중랑구,74,56,38,0.011,0.041,0.7,0.008
201901221300,강북구,95,67,43,0.015,0.043,0.8,0.006
201901221300,도봉구,76,62,37,0.013,0.039,1.1,0.006
201901221300,광진구,80,67,38,0.01,0.044,1.0,0.005
201901221300,성동구,69,72,38,0.013,0.041,0.7,0.005
201901221300,성북구,77,66,27,0.014,0.046,1.0,0.006
201901221300,노원구,85,62,44,0.008,0.054,0.9,0.008
201901221300,동대문구,78,63,49,0.019,0.033,0.8,0.009
201901221300,관악구,77,64,37,0.023,0.027,0.5,0.006
201901221300,동작구,60,59,24,0.026,0.028,0.6,0.005
201901221300,금천구,67,60,33,0.025,0.028,0.7,0.005
201901221300,양천구,68,64,26,0.026,0.028,0.6,0.004
201901221300,구로구,68,64,22,0.029,0.017,0.4,0.008
201901221300,강서구,35,64,17,0.027,0.028,0.6,0.005
201901221300,영등포구,75,65,34,0.021,0.024,0.5,0.004
201901221300,강남구,69,60,43,0.018,0.022,0.6,0.008
201901221300,서초구,90,62,27,0.025,0.026,0.4,0.006
201901221300,송파구,69,63,27,0.02,0.032,0.5,0.007
201901221300,강동구,85,64,47,0.01,0.045,0.7,0.006
201901221200,중구,74,58,37,0.005,0.061,1.1,0.006
201901221200,종로구,82,61,42,0.005,0.067,1.4,0.006
201901221200,용산구,66,52,37,0.004,0.061,1.1,0.005
201901221200,은평구,80,58,38,0.008,0.049,1.3,0.007
201901221200,마포구,85,71,37,0.009,0.033,0.8,0.004
201901221200,서대문구,80,60,42,0.007,0.042,1.3,0.005
201901221200,성동구,93,70,53,0.004,0.062,1.1,0.005
201901221200,동대문구,89,61,61,0.006,0.061,1.2,0.01
201901221200,광진구,109,67,56,0.003,0.062,1.3,0.005
201901221200,강북구,97,64,49,0.006,0.057,1.1,0.006
201901221200,도봉구,89,61,44,0.006,0.047,1.3,0.006
201901221200,노원구,76,60,40,0.006,0.051,0.9,0.007
201901221200,성북구,84,66,38,0.004,0.071,1.5,0.006
201901221200,중랑구,80,55,46,0.005,0.052,1.0,0.008
201901221200,관악구,73,65,36,0.017,0.031,0.5,0.005
201901221200,영등포구,74,65,36,0.012,0.036,0.5,0.004
201901221200,금천구,59,59,31,0.017,0.034,0.8,0.005
201901221200,구로구,68,64,22,0.017,0.028,0.4,0.007
201901221200,강서구,0,71,0,0.016,0.038,0.6,0.005
201901221200,양천구,74,64,34,0.012,0.044,0.8,0.004
201901221200,동작구,61,58,28,0.019,0.035,0.8,0.005
201901221200,강동구,93,62,53,0.004,0.059,1.0,0.006
201901221200,서초구,85,59,43,0.007,0.033,0.9,0.006
201901221200,송파구,80,63,35,0.009,0.049,0.8,0.007
201901221200,강남구,73,57,45,0.004,0.054,1.1,0.008
201901221100,중구,71,56,35,0.003,0.075,1.5,0.006
201901221100,종로구,68,59,33,0.004,0.072,1.7,0.006
201901221100,용산구,64,49,39,0.003,0.064,1.2,0.005
201901221100,마포구,90,70,40,0.004,0.044,1.3,0.004
201901221100,은평구,77,57,34,0.008,0.045,1.3,0.007
201901221100,서대문구,75,58,45,0.005,0.045,1.7,0.006
201901221100,성북구,89,64,28,0.004,0.066,1.5,0.005
201901221100,중랑구,72,52,41,0.004,0.056,1.2,0.009
201901221100,동대문구,84,58,54,0.005,0.066,1.5,0.009
201901221100,강북구,91,61,43,0.006,0.055,1.2,0.006
201901221100,성동구,95,68,55,0.004,0.063,1.2,0.005
201901221100,노원구,75,60,37,0.005,0.053,1.2,0.007
201901221100,광진구,86,62,46,0.003,0.058,1.3,0.005
201901221100,도봉구,77,59,39,0.006,0.043,1.4,0.005
201901221100,영등포구,90,65,51,0.006,0.041,0.8,0.004
201901221100,관악구,82,66,44,0.006,0.058,1.0,0.005
201901221100,양천구,78,64,36,0.005,0.06,1.0,0.004
201901221100,구로구,72,63,31,0.005,0.043,0.7,0.008
201901221100,금천구,73,59,43,0.007,0.048,0.9,0.006
201901221100,동작구,61,57,32,0.006,0.063,1.2,0.005
201901221100,강서구,87,69,34,0.005,0.058,0.9,0.006
201901221100,강동구,81,58,46,0.003,0.06,1.1,0.005
201901221100,서초구,74,56,34,0.004,0.03,1.1,0.006
201901221100,강남구,68,55,48,0.003,0.054,1.2,0.009
201901221100,송파구,80,62,42,0.004,0.06,1.0,0.006
201901221000,종로구,61,56,25,0.003,0.061,1.4,0.005
201901221000,용산구,50,45,27,0.002,0.063,1.2,0.005
201901221000,중구,64,55,28,0.003,0.068,1.5,0.006
201901221000,은평구,74,55,29,0.005,0.058,1.6,0.006
201901221000,서대문구,69,57,42,0.004,0.043,2.2,0.008
201901221000,마포구,88,69,39,0.003,0.046,1.5,0.004
201901221000,성북구,84,61,22,0.004,0.06,1.7,0.005
201901221000,도봉구,65,57,35,0.004,0.051,1.6,0.005
201901221000,성동구,85,66,48,0.003,0.061,1.3,0.005
201901221000,강북구,70,59,27,0.005,0.054,1.3,0.005
201901221000,광진구,67,60,37,0.002,0.054,1.2,0.004
201901221000,중랑구,54,51,27,0.003,0.052,1.1,0.009
201901221000,동대문구,63,55,36,0.005,0.06,1.3,0.009
201901221000,노원구,66,59,31,0.002,0.072,1.7,0.007
201901221000,영등포구,79,64,42,0.006,0.038,0.9,0.005
201901221000,구로구,78,64,40,0.002,0.054,1.2,0.008
201901221000,관악구,77,66,40,0.003,0.075,1.5,0.005
201901221000,금천구,75,59,42,0.003,0.071,1.3,0.006
201901221000,동작구,57,56,28,0.004,0.075,1.5,0.005
201901221000,강서구,96,68,44,0.003,0.081,1.6,0.006
201901221000,양천구,67,64,30,0.002,0.08,1.6,0.004
201901221000,강남구,59,52,34,0.003,0.049,1.1,0.006
201901221000,강동구,61,56,37,0.002,0.058,1.1,0.005
201901221000,서초구,67,54,34,0.003,0.027,1.1,0.006
201901221000,송파구,79,61,45,0.003,0.067,1.4,0.006
201901220900,종로구,58,56,26,0.002,0.068,1.5,0.004
201901220900,중구,58,53,27,0.002,0.071,1.6,0.006
201901220900,용산구,48,44,27,0.001,0.065,1.4,0.005
201901220900,서대문구,55,54,33,0.002,0.044,1.9,0.005
201901220900,마포구,83,66,40,0.003,0.048,1.7,0.004
201901220900,은평구,59,54,22,0.004,0.056,1.5,0.006
201901220900,성동구,75,65,38,0.003,0.063,1.6,0.006
201901220900,노원구,70,57,37,0.002,0.07,1.6,0.007
201901220900,동대문구,54,53,28,0.003,0.055,1.2,0.009
201901220900,성북구,56,58,23,0.002,0.067,2.0,0.004
201901220900,광진구,63,57,33,0.001,0.053,1.3,0.004
201901220900,도봉구,59,55,27,0.003,0.049,1.6,0.005
201901220900,중랑구,55,49,32,0.002,0.05,1.1,0.007
201901220900,강북구,58,59,24,0.004,0.039,1.0,0.003
201901220900,구로구,66,64,31,0.002,0.053,1.2,0.008
201901220900,관악구,65,67,36,0.003,0.08,1.5,0.005
201901220900,동작구,60,56,34,0.004,0.081,1.7,0.005
201901220900,양천구,66,63,32,0.001,0.083,1.7,0.003
201901220900,금천구,66,57,36,0.001,0.066,1.3,0.005
201901220900,강서구,91,65,37,0.002,0.09,1.9,0.006
201901220900,영등포구,76,63,39,0.006,0.036,0.9,0.005
201901220900,강남구,52,51,31,0.002,0.046,1.1,0.006
201901220900,서초구,53,51,27,0.002,0.025,1.2,0.005
201901220900,송파구,69,60,37,0.002,0.062,1.5,0.005
201901220900,강동구,57,54,32,0.002,0.056,1.1,0.005
201901220800,중구,52,52,24,0.002,0.064,1.3,0.005
201901220800,종로구,55,55,24,0.002,0.072,1.6,0.004
201901220800,용산구,43,44,25,0.001,0.058,1.3,0.004
201901220800,은평구,59,52,22,0.003,0.053,1.4,0.005
201901220800,서대문구,56,54,31,0.002,0.046,1.7,0.005
201901220800,마포구,85,64,43,0.002,0.05,1.7,0.004
201901220800,광진구,55,56,31,0.001,0.059,1.3,0.004
201901220800,노원구,59,57,28,0.002,0.061,1.5,0.007
201901220800,도봉구,52,53,24,0.002,0.052,1.6,0.005
201901220800,중랑구,50,48,27,0.002,0.045,1.2,0.007
201901220800,성동구,71,65,38,0.003,0.058,1.3,0.005
201901220800,성북구,55,59,28,0.002,0.069,1.9,0.005
201901220800,강북구,60,59,23,0.002,0.042,0.9,0.003
201901220800,동대문구,53,53,26,0.002,0.058,1.1,0.007
201901220800,동작구,56,55,33,0.003,0.081,1.5,0.004
201901220800,강서구,80,63,35,0.002,0.078,1.6,0.007
201901220800,금천구,63,55,33,0.001,0.065,1.2,0.005
201901220800,영등포구,70,63,40,0.005,0.034,1.0,0.005
201901220800,관악구,67,67,37,0.002,0.087,1.5,0.005
201901220800,양천구,65,62,30,0.0,0.073,1.4,0.004
201901220800,구로구,63,63,26,0.001,0.056,1.2,0.008
201901220800,강남구,48,51,28,0.002,0.046,1.1,0.005
201901220800,강동구,51,54,31,0.002,0.049,1.0,0.004
201901220800,서초구,47,51,24,0.002,0.027,1.0,0.005
201901220800,송파구,59,57,29,0.002,0.057,1.2,0.005
201901220700,용산구,44,44,25,0.001,0.052,1.2,0.003
201901220700,종로구,71,55,21,0.002,0.062,1.4,0.004
201901220700,중구,51,52,22,0.002,0.057,1.1,0.004
201901220700,마포구,68,64,35,0.002,0.047,1.3,0.003
201901220700,서대문구,51,53,27,0.002,0.042,1.6,0.005
201901220700,은평구,53,51,26,0.004,0.045,1.2,0.005
201901220700,광진구,56,56,28,0.001,0.05,1.2,0.004
201901220700,중랑구,48,48,27,0.002,0.044,1.0,0.007
201901220700,동대문구,52,54,25,0.002,0.049,0.9,0.006
201901220700,도봉구,52,54,24,0.002,0.05,1.5,0.005
201901220700,강북구,57,59,23,0.002,0.041,0.9,0.002
201901220700,성북구,59,59,19,0.002,0.069,1.7,0.005
201901220700,성동구,67,67,34,0.002,0.057,1.2,0.004
201901220700,노원구,56,57,29,0.002,0.05,1.1,0.006
201901220700,동작구,56,55,31,0.003,0.071,1.3,0.004
201901220700,양천구,63,62,30,0.001,0.063,1.2,0.004
201901220700,금천구,62,54,34,0.001,0.061,1.1,0.005
201901220700,강서구,80,62,32,0.002,0.063,1.2,0.007
201901220700,영등포구,66,65,33,0.005,0.043,0.9,0.005
201901220700,관악구,68,68,30,0.002,0.079,1.3,0.005
201901220700,구로구,66,63,29,0.001,0.056,1.0,0.009
201901220700,강동구,54,55,31,0.002,0.044,0.9,0.005
201901220700,송파구,59,56,27,0.002,0.056,1.2,0.004
201901220700,서초구,50,51,16,0.002,0.034,1.0,0.004
201901220700,강남구,49,52,28,0.002,0.04,1.0,0.005
201901220600,종로구,63,55,21,0.002,0.057,1.2,0.004
201901220600,중구,50,53,20,0.002,0.046,0.8,0.004
201901220600,용산구,43,45,22,0.001,0.051,1.0,0.003
201901220600,은평구,51,52,18,0.004,0.042,1.4,0.005
201901220600,마포구,71,64,31,0.002,0.04,1.1,0.003
201901220600,서대문구,54,55,31,0.002,0.038,1.6,0.006
201901220600,광진구,50,57,27,0.001,0.045,1.1,0.003
201901220600,도봉구,52,55,21,0.002,0.044,1.3,0.004
201901220600,동대문구,50,55,25,0.002,0.051,1.1,0.007
201901220600,강북구,58,60,21,0.002,0.042,0.9,0.003
201901220600,중랑구,44,49,23,0.002,0.042,0.9,0.006
201901220600,성동구,61,66,32,0.002,0.051,1.1,0.003
201901220600,노원구,53,58,24,0.002,0.047,1.0,0.006
201901220600,성북구,53,59,24,0.002,0.066,1.7,0.005
201901220600,동작구,54,55,29,0.003,0.065,1.1,0.004
201901220600,양천구,62,62,25,0.001,0.053,0.9,0.003
201901220600,구로구,62,62,24,0.001,0.049,0.9,0.008
201901220600,금천구,50,52,25,0.001,0.052,0.9,0.004
201901220600,관악구,65,67,33,0.002,0.072,1.1,0.005
201901220600,강서구,61,62,25,0.001,0.06,1.1,0.005
201901220600,영등포구,63,65,38,0.005,0.042,0.9,0.005
201901220600,서초구,49,53,20,0.002,0.037,0.9,0.004
201901220600,송파구,57,56,32,0.002,0.054,1.2,0.004
201901220600,강동구,55,56,33,0.002,0.046,0.9,0.004
201901220600,강남구,50,53,28,0.002,0.041,1.0,0.005
201901220500,종로구,54,53,19,0.002,0.054,1.3,0.004
201901220500,용산구,43,45,23,0.001,0.047,0.8,0.003
201901220500,중구,51,54,20,0.003,0.045,0.8,0.004
201901220500,마포구,72,66,25,0.002,0.041,1.1,0.003
201901220500,은평구,44,53,19,0.01,0.029,1.0,0.004
201901220500,서대문구,54,55,25,0.002,0.035,1.5,0.006
201901220500,성북구,59,59,20,0.002,0.061,1.5,0.004
201901220500,성동구,68,66,33,0.002,0.051,1.1,0.003
201901220500,동대문구,55,57,29,0.002,0.053,1.1,0.008
201901220500,도봉구,48,55,22,0.002,0.044,1.3,0.004
201901220500,중랑구,46,50,24,0.002,0.041,0.9,0.007
201901220500,강북구,63,61,24,0.002,0.041,0.8,0.003
201901220500,노원구,55,59,25,0.002,0.046,1.1,0.006
201901220500,광진구,56,59,23,0.001,0.046,1.1,0.003
201901220500,강서구,64,62,23,0.002,0.059,1.1,0.005
201901220500,양천구,59,63,26,0.001,0.054,0.9,0.003
201901220500,동작구,58,56,31,0.003,0.061,0.9,0.004
201901220500,구로구,65,63,20,0.001,0.047,0.8,0.008
201901220500,금천구,53,53,26,0.001,0.048,0.9,0.004
201901220500,영등포구,63,64,34,0.005,0.034,0.6,0.004
201901220500,관악구,62,67,29,0.002,0.066,1.0,0.005
201901220500,강남구,51,54,25,0.002,0.042,1.0,0.005
201901220500,서초구,49,55,19,0.002,0.037,0.8,0.004
201901220500,송파구,50,57,24,0.002,0.047,0.9,0.004
201901220500,강동구,57,56,35,0.002,0.047,0.9,0.004
201901220400,용산구,42,45,20,0.001,0.049,0.8,0.003
201901220400,종로구,51,54,19,0.002,0.05,1.4,0.004
201901220400,중구,53,55,20,0.002,0.049,0.9,0.004
201901220400,은평구,51,55,21,0.01,0.028,1.0,0.004
201901220400,서대문구,49,56,27,0.002,0.038,1.4,0.003
201901220400,마포구,66,68,35,0.002,0.047,1.3,0.003
201901220400,성북구,70,61,35,0.002,0.061,1.5,0.004
201901220400,강북구,58,61,21,0.004,0.036,0.7,0.003
201901220400,노원구,55,60,24,0.002,0.048,1.0,0.006
201901220400,동대문구,57,57,25,0.003,0.053,1.1,0.009
201901220400,성동구,68,64,34,0.002,0.052,1.0,0.003
201901220400,광진구,53,59,28,0.001,0.048,1.2,0.003
201901220400,도봉구,55,58,16,0.002,0.044,1.2,0.004
201901220400,중랑구,48,50,23,0.002,0.041,0.8,0.007
201901220400,금천구,51,52,26,0.002,0.048,0.9,0.004
201901220400,강서구,61,62,26,0.002,0.063,1.2,0.005
201901220400,관악구,67,68,29,0.002,0.061,0.9,0.005
201901220400,양천구,61,63,25,0.001,0.058,1.0,0.003
201901220400,구로구,63,62,22,0.001,0.048,0.8,0.006
201901220400,영등포구,62,63,31,0.006,0.036,0.6,0.004
201901220400,동작구,56,55,28,0.003,0.058,0.8,0.003
201901220400,강남구,53,55,22,0.002,0.046,1.0,0.007
201901220400,강동구,55,56,32,0.002,0.05,1.0,0.005
201901220400,송파구,53,59,23,0.002,0.052,1.0,0.004
201901220400,서초구,48,56,15,0.002,0.041,0.8,0.005
201901220300,종로구,53,53,17,0.002,0.052,1.2,0.004
201901220300,중구,57,54,18,0.002,0.052,0.8,0.004
201901220300,용산구,45,45,19,0.001,0.049,0.7,0.003
201901220300,은평구,54,55,21,0.005,0.034,1.0,0.004
201901220300,서대문구,54,58,26,0.002,0.041,1.4,0.004
201901220300,마포구,68,68,36,0.003,0.051,1.4,0.004
201901220300,성동구,75,63,29,0.002,0.058,1.2,0.004
201901220300,중랑구,52,50,24,0.002,0.039,0.8,0.008
201901220300,성북구,82,61,37,0.002,0.057,1.6,0.004
201901220300,동대문구,57,56,23,0.008,0.039,0.9,0.007
201901220300,광진구,64,60,25,0.001,0.051,1.1,0.003
201901220300,노원구,58,61,25,0.002,0.047,1.2,0.007
201901220300,강북구,59,61,19,0.006,0.035,0.8,0.003
201901220300,도봉구,56,60,23,0.002,0.045,1.2,0.004
201901220300,영등포구,66,63,32,0.006,0.036,0.7,0.004
201901220300,금천구,50,52,24,0.002,0.049,0.9,0.004
201901220300,양천구,65,63,25,0.001,0.058,0.9,0.003
201901220300,동작구,55,54,23,0.004,0.057,0.8,0.004
201901220300,강서구,62,62,25,0.002,0.073,1.3,0.005
201901220300,구로구,63,62,22,0.002,0.048,0.7,0.006
201901220300,관악구,70,67,30,0.002,0.06,0.8,0.005
201901220300,서초구,57,57,16,0.002,0.049,0.6,0.004
201901220300,강동구,57,55,32,0.002,0.057,0.9,0.004
201901220300,강남구,58,54,23,0.002,0.044,0.8,0.005
201901220300,송파구,62,60,18,0.002,0.052,1.0,0.004
201901220200,종로구,52,52,19,0.002,0.053,1.2,0.004
201901220200,용산구,44,44,17,0.001,0.05,0.8,0.003
201901220200,중구,55,53,19,0.002,0.052,0.8,0.004
201901220200,서대문구,56,58,25,0.002,0.04,1.6,0.005
201901220200,은평구,54,55,21,0.004,0.04,1.1,0.005
201901220200,마포구,69,65,30,0.003,0.045,1.1,0.003
201901220200,강북구,59,62,23,0.005,0.035,0.8,0.003
201901220200,광진구,61,58,19,0.001,0.053,1.0,0.003
201901220200,동대문구,60,55,23,0.003,0.05,0.9,0.009
201901220200,노원구,58,61,24,0.003,0.046,1.1,0.007
201901220200,성북구,70,58,26,0.002,0.057,1.4,0.004
201901220200,성동구,76,63,25,0.002,0.051,0.9,0.003
201901220200,도봉구,57,59,21,0.002,0.045,1.1,0.004
201901220200,중랑구,49,49,20,0.005,0.034,0.7,0.008
201901220200,금천구,50,52,24,0.003,0.047,0.8,0.004
201901220200,관악구,69,68,24,0.004,0.055,0.7,0.005
201901220200,강서구,61,62,22,0.002,0.061,1.0,0.005
201901220200,영등포구,71,63,27,0.006,0.037,0.5,0.005
201901220200,양천구,65,62,26,0.001,0.055,0.8,0.003
201901220200,구로구,64,61,21,0.002,0.05,0.7,0.006
201901220200,동작구,55,53,23,0.006,0.052,0.7,0.003
201901220200,송파구,57,58,21,0.002,0.053,0.9,0.004
201901220200,강동구,55,55,23,0.002,0.06,0.9,0.005
201901220200,서초구,58,56,14,0.004,0.049,0.5,0.004
201901220200,강남구,55,53,22,0.002,0.046,0.8,0.006
201901220100,용산구,43,44,18,0.0,0.049,0.8,0.003
201901220100,중구,56,51,19,0.002,0.053,0.8,0.004
201901220100,종로구,53,51,18,0.002,0.054,1.1,0.004
201901220100,은평구,50,55,18,0.004,0.036,1.0,0.004
201901220100,서대문구,57,57,32,0.002,0.044,1.8,0.006
201901220100,마포구,69,64,25,0.003,0.041,0.7,0.003
201901220100,노원구,62,62,31,0.002,0.053,1.3,0.007
201901220100,강북구,61,62,20,0.008,0.033,0.7,0.003
201901220100,중랑구,49,48,21,0.004,0.037,0.7,0.007
201901220100,동대문구,57,53,24,0.003,0.047,0.9,0.009
201901220100,도봉구,67,59,16,0.013,0.029,0.9,0.004
201901220100,광진구,70,56,23,0.001,0.051,0.9,0.004
201901220100,성동구,71,63,22,0.002,0.051,0.7,0.003
201901220100,성북구,69,58,24,0.002,0.056,1.1,0.004
201901220100,강서구,64,60,23,0.005,0.047,0.8,0.007
201901220100,동작구,53,51,24,0.004,0.054,0.7,0.004
201901220100,구로구,63,59,17,0.002,0.051,0.6,0.006
201901220100,관악구,69,67,28,0.003,0.061,0.8,0.005
201901220100,금천구,52,51,25,0.003,0.05,0.7,0.004
201901220100,양천구,63,60,21,0.001,0.061,0.9,0.003
201901220100,영등포구,70,63,27,0.007,0.035,0.6,0.005
201901220100,송파구,63,57,23,0.002,0.057,0.8,0.005
201901220100,강남구,55,51,20,0.002,0.044,0.8,0.006
201901220100,서초구,58,54,12,0.005,0.049,0.5,0.005
201901220100,강동구,57,54,21,0.002,0.054,0.7,0.004
201901220000,용산구,43,45,16,0.002,0.046,0.7,0.003
201901220000,종로구,47,52,18,0.002,0.052,1.0,0.004
201901220000,중구,50,50,16,0.003,0.049,0.7,0.004
201901220000,마포구,69,61,24,0.003,0.037,0.7,0.003
201901220000,은평구,45,55,20,0.004,0.039,1.0,0.005
