date,region,temp,ground_temp,wind speed(m/s),wind direction(16),precipitation(mm),Fine dust 1 hour (ã/ã¥),Fine dust 24 hour (ã/ã¥),Ultra fine dust(ã/ã¥),Ozon(ppm),NO2(ppm),CO(ppm),SO2(ppm),humidity,vapor_pressure,dew_point,local_pressure,sea_level_pressure,sunshine,ilsa(MJ/m2),snow_cover,total_cloud_volume(10min),lower/middle_cloud_volume(10min),minimum_cloud_height(100m),phenomenon_number,AQI_PM10,AQI_PM2.5,AQI_Ozone,AQI_CO,AQI_SO2,AQI,AQI_Category,Points_High,Points_temp,Points_humidity,Points_wind speed(m/s),Points_wind direction(16),Points_precipitation(mm),Points_total_cloud_volume(10min),Points_ground_temp,Points_ilsa(MJ/m2),Points_snow_cover,Points_sea_level_pressure,Points_vapor_pressure,Points_local_pressure,Points_dew_point,Total_Score,Mode
2019-03-12 10:00:00,강남구,5.6,6.4,1.5,230.0,0.0,106,81,87,0.013,0.041,0.7,0.007,79.0,7.2,2.2,999.2,1009.7,0.0,0.22,0.0,9.0,9.0,3.0,19.0,130.0677966101695,184.03508771929825,16.25,23.333333333333332,23.333333333333336,184.03508771929825,3,36.5,1.8,1.8,4.5,2.7,1.0,0.25,0.5,0.25,1.0,0.75,0.75,0.25,0.5,52.6,Turbo
2019-03-12 11:00:00,강남구,6.1,7.4,2.8,200.0,0.0,115,85,96,0.013,0.039,0.7,0.006,79.0,7.4,2.7,999.0,1009.5,0.0,0.22,0.0,10.0,8.0,4.0,1901.0,137.54237288135593,195.08771929824562,16.25,23.333333333333332,20.0,195.08771929824562,3,36.5,1.8,1.8,2.7,3.6,1.0,0.25,0.5,0.25,1.0,0.75,0.75,0.25,0.5,51.6,Turbo
2019-03-12 12:00:00,강남구,5.8,8.8,1.9,320.0,0.0,108,87,89,0.017,0.034,0.6,0.007,83.0,7.6,3.1,999.2,1009.7,0.0,0.3,0.0,10.0,9.0,3.0,1901.0,131.72881355932202,186.49122807017545,21.25,20.0,23.333333333333336,186.49122807017545,3,36.5,1.8,0.9,3.6,1.8,1.0,0.25,0.5,0.25,1.0,0.75,0.75,0.25,0.5,49.8,Turbo
2019-03-12 13:00:00,강남구,7.6,13.9,3.1,290.0,0.0,107,88,89,0.018,0.035,0.7,0.006,46.0,4.8,-3.3,998.8,1009.2,0.0,1.16,0.0,10.0,5.0,7.0,4019.0,130.89830508474577,186.49122807017545,22.5,23.333333333333332,20.0,186.49122807017545,3,36.5,1.8,4.5,2.7,1.8,1.0,0.25,0.75,0.5,1.0,0.75,0.25,0.25,0.25,52.3,Turbo
2019-03-12 14:00:00,강남구,7.2,11.1,3.6,270.0,0.0,88,86,67,0.028,0.022,0.5,0.006,46.0,4.7,-3.6,998.8,1009.2,0.0,0.73,0.0,10.0,5.0,16.0,40.0,115.11864406779661,159.4736842105263,35.0,16.666666666666668,20.0,159.4736842105263,3,36.5,1.8,4.5,1.8,2.7,1.0,0.25,0.75,0.25,1.0,0.75,0.25,0.25,0.25,52.0,Turbo
2019-03-12 15:00:00,강남구,5.8,8.9,4.1,270.0,0.0,71,84,30,0.026,0.018,0.3,0.006,32.0,3.0,-9.6,998.8,1009.3,0.0,0.61,0.0,10.0,10.0,21.0,,101.0,100.0,32.5,10.0,20.0,101.0,4,48.666666666666664,1.8,3.6,1.8,2.7,1.0,0.25,0.5,0.25,1.0,0.75,0.25,0.25,0.25,63.1,Power
2019-03-12 16:00:00,강남구,5.4,8.0,3.8,270.0,0.0,67,81,13,0.024,0.019,0.3,0.006,23.0,2.1,-14.1,999.2,1009.7,0.0,0.48,0.0,9.0,9.0,30.0,,96.6590909090909,53.46368715083799,30.0,10.0,20.0,96.6590909090909,5,60.833333333333336,1.8,2.7,1.8,2.7,1.0,0.25,0.5,0.25,1.0,0.75,0.25,0.25,0.25,74.3,Normal
2019-03-12 17:00:00,강남구,5.4,9.3,3.7,270.0,0.0,51,76,9,0.024,0.018,0.3,0.005,23.0,2.1,-14.1,999.8,1010.3,0.6,0.66,0.0,7.0,0.0,,,78.8409090909091,37.5,30.0,10.0,16.666666666666668,78.8409090909091,5,60.833333333333336,1.8,2.7,1.8,2.7,1.0,0.5,0.5,0.25,1.0,1.0,0.25,0.25,0.25,74.8,Normal
2019-03-12 18:00:00,강남구,5.3,3.8,3.0,270.0,0.0,47,73,8,0.025,0.019,0.3,0.005,23.0,2.0,-14.2,1000.3,1010.8,1.0,0.59,0.0,0.0,0.0,,,74.38636363636363,33.333333333333336,31.25,10.0,16.666666666666668,74.38636363636363,5,60.833333333333336,1.8,2.7,2.7,2.7,1.0,0.25,0.5,0.25,1.0,1.0,0.25,0.5,0.25,75.7,Normal
2019-03-12 19:00:00,강남구,3.7,1.1,4.5,270.0,0.0,48,69,13,0.023,0.021,0.3,0.005,29.0,2.3,-12.7,1001.2,1011.8,0.2,0.04,0.0,0.0,0.0,,,75.5,53.46368715083799,28.75,10.0,16.666666666666668,75.5,5,60.833333333333336,1.8,2.7,1.8,2.7,1.0,0.25,0.5,0.25,1.0,1.0,0.25,0.5,0.25,74.8,Normal
2019-03-12 20:00:00,강남구,2.5,-0.2,4.9,290.0,0.0,51,65,14,0.026,0.019,0.3,0.005,29.0,2.1,-13.7,1002.4,1013.0,,,0.0,0.0,0.0,,,78.8409090909091,56.201117318435756,32.5,10.0,16.666666666666668,78.8409090909091,5,60.833333333333336,1.8,2.7,1.8,1.8,1.0,0.25,0.25,,1.0,1.0,0.25,0.5,0.25,73.4,Normal
2019-03-12 21:00:00,강남구,1.4,-1.2,3.9,270.0,0.0,54,63,15,0.026,0.018,0.2,0.004,27.0,1.8,-15.6,1003.7,1014.4,,,0.0,0.0,0.0,,,82.18181818181819,58.93854748603352,32.5,6.666666666666668,13.333333333333334,82.18181818181819,5,60.833333333333336,1.8,2.7,1.8,2.7,1.0,0.25,0.25,,1.0,1.0,0.25,0.5,0.25,74.3,Normal
2019-03-12 22:00:00,강남구,0.7,-2.1,2.5,290.0,0.0,57,62,13,0.027,0.015,0.3,0.005,30.0,1.9,-14.9,1005.0,1015.8,,,0.0,0.0,0.0,,,85.52272727272727,53.46368715083799,33.75,10.0,16.666666666666668,85.52272727272727,5,60.833333333333336,1.8,3.6,3.6,1.8,1.0,0.25,0.25,,1.0,1.0,0.25,0.75,0.25,76.4,Normal
2019-03-12 23:00:00,강남구,0.2,-2.4,2.9,270.0,0.0,49,60,12,0.023,0.02,0.3,0.005,30.0,1.9,-15.3,1005.7,1016.5,,,0.0,0.0,0.0,,,76.61363636363636,50.0,28.75,10.0,16.666666666666668,76.61363636363636,5,60.833333333333336,1.8,3.6,2.7,2.7,1.0,0.25,0.25,,1.0,1.0,0.25,0.75,0.25,76.4,Normal
2019-03-13 00:00:00,강남구,-0.3,-2.8,1.3,250.0,0.0,39,55,13,0.023,0.019,0.3,0.005,35.0,2.1,-13.9,1006.2,1017.0,,,0.0,0.0,0.0,,,65.47727272727272,53.46368715083799,28.75,10.0,16.666666666666668,65.47727272727272,5,60.833333333333336,1.8,3.6,4.5,2.7,1.0,0.25,0.25,,1.0,1.0,0.25,0.75,0.25,78.2,Normal
2019-03-13 01:00:00,강남구,-0.3,-2.9,2.0,270.0,0.0,32,49,13,0.026,0.017,0.3,0.005,37.0,2.2,-13.2,1006.4,1017.2,,,0.0,0.0,0.0,,,57.68181818181818,53.46368715083799,32.5,10.0,16.666666666666668,57.68181818181818,5,60.833333333333336,1.8,3.6,3.6,2.7,1.0,0.25,0.25,,1.0,1.0,0.25,0.75,0.25,77.3,Normal
2019-03-13 02:00:00,강남구,-0.1,-2.9,2.6,270.0,0.0,29,43,11,0.027,0.015,0.3,0.005,35.0,2.1,-13.7,1006.9,1017.7,,,0.0,0.0,0.0,,,54.34090909090909,45.833333333333336,33.75,10.0,16.666666666666668,54.34090909090909,5,60.833333333333336,1.8,3.6,2.7,2.7,1.0,0.25,0.25,,1.0,1.0,0.25,0.75,0.25,76.4,Normal
2019-03-13 03:00:00,강남구,-0.3,-3.1,1.7,270.0,0.0,30,39,11,0.028,0.013,0.2,0.005,37.0,2.2,-13.2,1006.9,1017.7,,,0.0,0.0,0.0,,,55.45454545454545,45.833333333333336,35.0,6.666666666666668,16.666666666666668,55.45454545454545,5,60.833333333333336,1.8,3.6,3.6,2.7,1.0,0.25,0.25,,1.0,1.0,0.25,0.75,0.25,77.3,Normal
2019-03-13 04:00:00,강남구,-0.2,-3.1,1.6,270.0,0.0,27,36,12,0.027,0.013,0.3,0.005,41.0,2.5,-11.8,1006.5,1017.3,,,0.0,0.0,0.0,,,52.11363636363637,50.0,33.75,10.0,16.666666666666668,52.11363636363637,5,60.833333333333336,1.8,4.5,3.6,2.7,1.0,0.25,0.25,,1.0,1.0,0.25,0.75,0.25,78.2,Normal
2019-03-13 05:00:00,강남구,0.1,-3.1,1.5,250.0,0.0,28,35,12,0.024,0.017,0.3,0.006,44.0,2.7,-10.7,1006.2,1017.0,,,0.0,0.0,0.0,,,53.22727272727273,50.0,30.0,10.0,20.0,53.22727272727273,5,60.833333333333336,1.8,4.5,4.5,2.7,1.0,0.25,0.25,,1.0,1.0,0.25,0.75,0.25,79.1,Normal
2019-03-13 06:00:00,강남구,0.1,-3.0,2.3,270.0,0.0,28,34,12,0.021,0.021,0.3,0.005,46.0,2.8,-10.1,1006.8,1017.6,,,0.0,0.0,0.0,,,53.22727272727273,50.0,26.25,10.0,16.666666666666668,53.22727272727273,5,60.833333333333336,1.8,4.5,3.6,2.7,1.0,0.25,0.25,,1.0,1.0,0.25,0.75,0.25,78.2,Normal
2019-03-13 07:00:00,강남구,0.1,-2.8,2.2,270.0,0.0,30,33,14,0.012,0.034,0.3,0.006,51.0,3.1,-8.8,1006.9,1017.7,0.0,0.0,0.0,0.0,0.0,,,55.45454545454545,56.201117318435756,15.0,10.0,20.0,56.201117318435756,5,60.833333333333336,1.8,3.6,3.6,2.7,1.0,0.25,0.25,0.25,1.0,1.0,0.25,0.75,0.25,77.5,Normal
2019-03-13 08:00:00,강남구,1.3,-1.1,3.4,270.0,0.0,29,32,13,0.007,0.039,0.4,0.006,52.0,3.5,-7.4,1007.5,1018.3,0.6,0.29,0.0,0.0,0.0,,,54.34090909090909,53.46368715083799,8.75,13.333333333333336,20.0,54.34090909090909,5,60.833333333333336,1.8,3.6,2.7,2.7,1.0,0.25,0.25,0.25,1.0,1.0,0.25,0.75,0.25,76.6,Normal
2019-03-13 09:00:00,강남구,3.1,1.9,3.1,320.0,0.0,34,32,16,0.012,0.029,0.4,0.005,53.0,4.1,-5.5,1008.1,1018.8,0.8,0.67,0.0,8.0,8.0,11.0,,59.90909090909091,61.675977653631286,15.0,13.333333333333336,16.666666666666668,61.675977653631286,5,60.833333333333336,1.8,3.6,2.7,1.8,1.0,0.25,0.5,0.25,1.0,1.0,0.25,0.75,0.25,76.0,Normal
2019-03-13 10:00:00,강남구,4.0,5.8,3.9,270.0,0.0,29,31,10,0.017,0.018,0.3,0.006,40.0,3.2,-8.4,1008.8,1019.4,0.4,0.55,0.0,4.0,4.0,14.0,5.0,54.34090909090909,41.66666666666667,21.25,10.0,20.0,54.34090909090909,5,60.833333333333336,1.8,4.5,1.8,2.7,1.0,0.75,0.5,0.25,1.0,1.0,0.25,0.75,0.25,77.4,Normal
2019-03-13 11:00:00,강남구,5.8,19.8,5.6,270.0,0.0,35,31,6,0.025,0.011,0.2,0.005,27.0,2.5,-11.8,1008.9,1019.5,1.0,2.21,0.0,3.0,3.0,18.0,,61.02272727272727,25.0,31.25,6.666666666666668,16.666666666666668,61.02272727272727,5,60.833333333333336,1.8,2.7,0.9,2.7,1.0,1.0,1.0,0.75,1.0,1.0,0.25,0.75,0.25,75.9,Normal
2019-03-13 12:00:00,강남구,6.7,24.4,3.9,290.0,0.0,42,33,7,0.03,0.01,0.2,0.005,23.0,2.3,-13.0,1008.7,1019.2,1.0,2.47,0.0,3.0,3.0,19.0,,68.81818181818181,29.166666666666668,37.5,6.666666666666668,16.666666666666668,68.81818181818181,5,60.833333333333336,1.8,2.7,1.8,1.8,1.0,1.0,1.0,0.75,1.0,1.0,0.25,0.75,0.25,75.9,Normal
2019-03-13 13:00:00,강남구,7.5,27.7,5.0,270.0,0.0,44,35,8,0.031,0.01,0.2,0.005,20.0,2.1,-14.0,1008.4,1018.9,1.0,2.7,0.0,1.0,1.0,19.0,,71.04545454545455,33.333333333333336,38.75,6.666666666666668,16.666666666666668,71.04545454545455,5,60.833333333333336,1.8,2.7,1.8,2.7,1.0,1.0,0.75,1.0,1.0,1.0,0.25,0.75,0.25,76.8,Normal
2019-03-13 14:00:00,강남구,6.9,26.9,7.0,320.0,0.0,47,38,8,0.032,0.011,0.2,0.006,15.0,1.5,-18.0,1008.0,1018.5,1.0,2.8,0.0,1.0,1.0,19.0,,74.38636363636363,33.333333333333336,40.0,6.666666666666668,20.0,74.38636363636363,5,60.833333333333336,1.8,1.8,0.9,1.8,1.0,1.0,0.75,1.0,1.0,1.0,0.25,0.75,0.25,74.1,Normal
2019-03-13 15:00:00,강남구,8.3,27.2,3.6,250.0,0.0,43,39,1,0.031,0.012,0.2,0.005,20.0,2.2,-13.4,1008.0,1018.5,1.0,2.47,0.0,1.0,1.0,15.0,,69.93181818181819,4.166666666666667,38.75,6.666666666666668,16.666666666666668,69.93181818181819,5,60.833333333333336,1.8,2.7,1.8,2.7,1.0,1.0,0.75,0.75,1.0,1.0,0.25,0.75,0.25,76.6,Normal
2019-03-13 16:00:00,강남구,8.2,22.4,3.8,270.0,0.0,45,40,0,0.031,0.014,0.3,0.006,23.0,2.5,-11.7,1008.3,1018.8,1.0,1.87,0.0,0.0,0.0,,,72.1590909090909,0.0,38.75,10.0,20.0,72.1590909090909,5,60.833333333333336,1.8,2.7,1.8,2.7,1.0,0.25,1.0,0.75,1.0,1.0,0.25,0.75,0.25,76.1,Normal
2019-03-13 17:00:00,강남구,7.2,15.1,4.5,270.0,0.0,52,42,0,0.031,0.015,0.3,0.005,25.0,2.5,-11.5,1008.9,1019.4,1.0,1.26,0.0,0.0,0.0,,,79.95454545454545,0.0,38.75,10.0,16.666666666666668,79.95454545454545,5,60.833333333333336,1.8,2.7,1.8,2.7,1.0,0.25,1.0,0.5,1.0,1.0,0.25,0.75,0.25,75.8,Normal
2019-03-13 18:00:00,강남구,5.8,6.4,4.1,290.0,0.0,40,42,0,0.027,0.019,0.3,0.007,30.0,2.8,-10.4,1009.7,1020.3,1.0,0.55,0.0,2.0,2.0,10.0,,66.5909090909091,0.0,33.75,10.0,23.333333333333336,66.5909090909091,5,60.833333333333336,1.8,3.6,1.8,1.8,1.0,1.0,0.5,0.25,1.0,0.5,0.25,0.75,0.25,75.3,Normal
2019-03-13 19:00:00,강남구,4.1,2.7,3.5,270.0,0.0,40,42,21,0.022,0.024,0.3,0.005,37.0,3.0,-9.3,1010.8,1021.5,0.3,0.03,0.0,0.0,0.0,,,66.5909090909091,75.36312849162012,27.5,10.0,16.666666666666668,75.36312849162012,5,60.833333333333336,1.8,3.6,2.7,2.7,1.0,0.25,0.5,0.25,1.0,0.5,0.25,1.0,0.25,76.6,Normal
2019-03-13 20:00:00,강남구,3.3,1.2,3.0,250.0,0.0,33,41,14,0.02,0.026,0.3,0.005,43.0,3.3,-8.1,1011.7,1022.4,,,0.0,0.0,0.0,,,58.79545454545455,56.201117318435756,25.0,10.0,16.666666666666668,58.79545454545455,5,60.833333333333336,1.8,4.5,2.7,2.7,1.0,0.25,0.5,,1.0,0.5,0.25,1.0,0.25,77.3,Normal
2019-03-13 21:00:00,강남구,2.8,0.2,2.4,270.0,0.0,33,38,13,0.017,0.029,0.3,0.005,50.0,3.7,-6.6,1012.5,1023.2,,,0.0,0.0,0.0,,,58.79545454545455,53.46368715083799,21.25,10.0,16.666666666666668,58.79545454545455,5,60.833333333333336,1.8,4.5,3.6,2.7,1.0,0.25,0.5,,1.0,0.5,0.25,1.0,0.25,78.2,Normal
2019-03-13 22:00:00,강남구,2.4,-0.2,3.5,270.0,0.0,28,37,11,0.018,0.028,0.3,0.005,53.0,3.8,-6.2,1012.9,1023.7,,,0.0,0.0,0.0,,,53.22727272727273,45.833333333333336,22.5,10.0,16.666666666666668,53.22727272727273,5,60.833333333333336,1.8,3.6,2.7,2.7,1.0,0.25,0.25,,1.0,0.5,0.25,1.0,0.25,76.1,Normal
2019-03-13 23:00:00,강남구,2.0,-1.2,2.2,290.0,0.0,28,35,10,0.022,0.022,0.3,0.005,52.0,3.7,-6.8,1013.2,1024.0,,,0.0,0.0,0.0,,,53.22727272727273,41.66666666666667,27.5,10.0,16.666666666666668,53.22727272727273,5,60.833333333333336,1.8,3.6,3.6,1.8,1.0,0.25,0.25,,1.0,0.5,0.25,1.0,0.25,76.1,Normal
2019-03-14 00:00:00,강남구,1.3,-2.1,2.7,270.0,0.0,28,34,10,0.023,0.019,0.3,0.006,49.0,3.3,-8.2,1013.5,1024.3,,,0.0,0.0,0.0,,,53.22727272727273,41.66666666666667,28.75,10.0,20.0,53.22727272727273,5,60.833333333333336,1.8,4.5,2.7,2.7,1.0,0.25,0.25,,1.0,0.5,0.25,1.0,0.25,77.0,Normal
2019-03-14 01:00:00,강남구,0.8,-2.6,2.2,320.0,0.0,34,34,16,0.021,0.021,0.4,0.006,49.0,3.2,-8.7,1013.6,1024.4,,,0.0,0.0,0.0,,,59.90909090909091,61.675977653631286,26.25,13.333333333333336,20.0,61.675977653631286,5,60.833333333333336,1.8,4.5,3.6,1.8,1.0,0.25,0.25,,1.0,0.5,0.25,1.0,0.25,77.0,Normal
2019-03-14 02:00:00,강남구,-0.2,-3.5,1.2,270.0,0.0,41,35,21,0.021,0.02,0.3,0.005,51.0,3.1,-9.1,1014.1,1025.0,,,0.0,0.0,0.0,,,67.70454545454545,75.36312849162012,26.25,10.0,16.666666666666668,75.36312849162012,5,60.833333333333336,1.8,3.6,4.5,2.7,1.0,0.25,0.25,,1.0,0.5,0.25,1.0,0.25,77.9,Normal
2019-03-14 03:00:00,강남구,-0.4,-3.4,1.7,290.0,0.0,48,38,0,0.024,0.018,0.4,0.006,49.0,2.9,-9.8,1013.4,1024.3,,,0.0,0.0,0.0,,,75.5,0.0,30.0,13.333333333333336,20.0,75.5,5,60.833333333333336,1.8,4.5,3.6,1.8,1.0,0.25,0.25,,1.0,0.5,0.25,1.0,0.25,77.0,Normal
2019-03-14 04:00:00,강남구,-1.0,-4.0,0.9,290.0,0.0,60,42,0,0.023,0.018,0.4,0.006,52.0,3.0,-9.6,1012.8,1023.7,,,0.0,0.0,0.0,,,88.86363636363636,0.0,28.75,13.333333333333336,20.0,88.86363636363636,5,60.833333333333336,1.8,3.6,4.5,1.8,1.0,0.25,0.25,,1.0,0.5,0.25,1.0,0.25,77.0,Normal
2019-03-14 05:00:00,강남구,-1.4,-4.3,0.6,320.0,0.0,44,43,30,0.021,0.021,0.3,0.005,55.0,3.0,-9.2,1013.2,1024.1,,,0.0,0.0,0.0,,,71.04545454545455,100.0,26.25,10.0,16.666666666666668,100.0,5,60.833333333333336,1.8,3.6,4.5,1.8,1.0,0.25,0.25,,1.0,0.5,0.25,1.0,0.25,77.0,Normal
2019-03-14 06:00:00,강남구,-1.7,-4.2,1.2,290.0,0.0,36,42,20,0.014,0.029,0.4,0.005,55.0,3.0,-9.5,1013.4,1024.3,,,0.0,0.0,0.0,,,62.13636363636363,72.62569832402235,17.5,13.333333333333336,16.666666666666668,72.62569832402235,5,60.833333333333336,1.8,3.6,4.5,1.8,1.0,0.25,0.25,,1.0,0.5,0.25,1.0,0.25,77.0,Normal
2019-03-14 07:00:00,강남구,-1.4,-4.0,0.6,340.0,0.0,30,40,14,0.002,0.048,0.5,0.005,58.0,3.2,-8.6,1013.6,1024.5,0.0,0.0,0.0,0.0,0.0,,,55.45454545454545,56.201117318435756,2.5,16.666666666666668,16.666666666666668,56.201117318435756,5,60.833333333333336,1.8,3.6,4.5,0.9,1.0,0.25,0.25,0.25,1.0,0.5,0.25,1.0,0.25,76.4,Normal
2019-03-14 08:00:00,강남구,-0.7,-2.4,1.0,20.0,0.0,34,37,16,0.002,0.051,0.6,0.004,50.0,2.9,-9.8,1014.0,1024.9,0.6,0.31,0.0,0.0,0.0,,,59.90909090909091,61.675977653631286,2.5,20.0,13.333333333333334,61.675977653631286,5,60.833333333333336,1.8,4.5,4.5,2.7,1.0,0.25,0.25,0.25,1.0,0.5,0.25,1.0,0.25,79.1,Normal
2019-03-14 09:00:00,강남구,1.8,2.3,1.3,340.0,0.0,35,35,17,0.009,0.039,0.4,0.005,47.0,3.3,-8.3,1013.8,1024.6,1.0,0.97,0.0,0.0,0.0,,,61.02272727272727,64.41340782122906,11.25,13.333333333333336,16.666666666666668,64.41340782122906,5,60.833333333333336,1.8,4.5,4.5,0.9,1.0,0.25,0.5,0.25,1.0,0.5,0.25,1.0,0.25,77.5,Normal
2019-03-14 10:00:00,강남구,5.0,14.1,1.8,230.0,0.0,30,35,12,0.017,0.03,0.3,0.006,42.0,3.7,-6.8,1014.0,1024.7,1.0,1.62,0.0,1.0,1.0,30.0,,55.45454545454545,50.0,21.25,10.0,20.0,55.45454545454545,5,60.833333333333336,1.8,4.5,3.6,2.7,1.0,1.0,0.75,0.75,1.0,0.5,0.25,1.0,0.25,79.9,Normal
2019-03-14 11:00:00,강남구,6.7,22.4,2.5,230.0,0.0,26,34,10,0.023,0.022,0.3,0.005,31.0,3.0,-9.2,1013.6,1024.2,1.0,2.16,0.0,1.0,0.0,,,51.0,41.66666666666667,28.75,10.0,16.666666666666668,51.0,5,60.833333333333336,1.8,3.6,3.6,2.7,1.0,1.0,1.0,0.75,1.0,0.5,0.25,1.0,0.25,79.3,Normal
2019-03-14 12:00:00,강남구,7.8,24.7,2.8,200.0,0.0,24,33,12,0.024,0.023,0.3,0.006,29.0,3.1,-9.1,1013.1,1023.6,1.0,2.14,0.0,7.0,3.0,29.0,,48.0,50.0,30.0,10.0,20.0,50.0,6,73.0,1.8,2.7,2.7,3.6,1.0,0.5,1.0,0.75,1.0,0.5,0.25,1.0,0.25,90.0,Weak
2019-03-14 13:00:00,강남구,9.3,31.1,2.1,290.0,0.0,27,32,16,0.026,0.02,0.3,0.007,21.0,2.5,-11.9,1012.1,1022.5,1.0,2.34,0.0,2.0,2.0,29.0,,52.11363636363637,61.675977653631286,32.5,10.0,23.333333333333336,61.675977653631286,5,60.833333333333336,1.8,2.7,3.6,1.8,1.0,1.0,0.5,0.75,1.0,0.5,0.25,1.0,0.25,77.0,Normal
2019-03-14 14:00:00,강남구,9.6,25.5,2.9,250.0,0.0,26,30,16,0.03,0.019,0.3,0.007,21.0,2.5,-11.7,1011.5,1021.9,1.0,2.08,0.0,7.0,3.0,29.0,,51.0,61.675977653631286,37.5,10.0,23.333333333333336,61.675977653631286,5,60.833333333333336,1.8,2.7,2.7,2.7,1.0,0.5,0.75,0.75,1.0,0.5,0.25,1.0,0.25,76.7,Normal
2019-03-14 15:00:00,강남구,9.2,18.0,2.3,270.0,0.0,29,30,19,0.029,0.02,0.3,0.007,21.0,2.4,-12.0,1011.1,1021.5,0.1,0.97,0.0,10.0,10.0,28.0,,54.34090909090909,69.88826815642459,36.25,10.0,23.333333333333336,69.88826815642459,5,60.833333333333336,1.8,2.7,3.6,2.7,1.0,0.25,1.0,0.25,1.0,0.5,0.25,1.0,0.25,77.1,Normal
2019-03-14 16:00:00,강남구,9.2,14.7,2.1,230.0,0.0,20,28,0,0.028,0.022,0.3,0.006,26.0,3.0,-9.3,1010.9,1021.3,0.2,0.79,0.0,10.0,3.0,19.0,,40.0,0.0,35.0,10.0,20.0,40.0,6,73.0,1.8,2.7,3.6,2.7,1.0,0.25,0.75,0.25,1.0,0.5,0.25,1.0,0.25,89.0,Weak
2019-03-14 17:00:00,강남구,8.8,11.5,2.0,250.0,0.0,37,29,28,0.035,0.017,0.3,0.006,31.0,3.5,-7.4,1010.4,1020.9,0.1,0.47,0.0,10.0,5.0,19.0,,63.25,94.52513966480447,43.75000000000001,10.0,20.0,94.52513966480447,5,60.833333333333336,1.8,3.6,3.6,2.7,1.0,0.25,0.75,0.25,1.0,0.5,0.25,1.0,0.25,77.8,Normal
2019-03-14 18:00:00,강남구,8.3,8.5,1.5,180.0,0.0,37,30,28,0.036,0.018,0.3,0.006,31.0,3.4,-7.8,1009.6,1020.1,0.0,0.16,0.0,9.0,3.0,19.0,,63.25,94.52513966480447,45.0,10.0,20.0,94.52513966480447,5,60.833333333333336,1.8,3.6,4.5,3.6,1.0,0.25,0.5,0.25,1.0,0.5,0.25,0.75,0.25,79.1,Normal
2019-03-14 19:00:00,강남구,8.1,6.8,1.2,160.0,0.0,31,30,22,0.031,0.025,0.3,0.006,30.0,3.2,-8.4,1009.7,1020.2,0.0,0.01,0.0,9.0,6.0,16.0,,56.56818181818182,78.10055865921788,38.75,10.0,20.0,78.10055865921788,5,60.833333333333336,1.8,3.6,4.5,3.6,1.0,0.25,0.5,0.25,1.0,0.5,0.25,0.75,0.25,79.1,Normal
2019-03-14 20:00:00,강남구,8.3,6.9,3.5,200.0,0.0,35,32,22,0.027,0.029,0.4,0.006,35.0,3.8,-6.2,1009.6,1020.1,,,0.0,10.0,9.0,12.0,,61.02272727272727,78.10055865921788,33.75,13.333333333333336,20.0,78.10055865921788,5,60.833333333333336,1.8,3.6,2.7,3.6,1.0,0.25,0.5,,1.0,0.5,0.25,0.75,0.25,77.0,Normal
2019-03-14 21:00:00,강남구,8.0,6.5,2.5,200.0,0.0,46,34,27,0.029,0.027,0.4,0.007,53.0,5.7,-1.0,1009.9,1020.4,,,0.0,10.0,8.0,9.0,1.0,73.27272727272727,91.78770949720672,36.25,13.333333333333336,23.333333333333336,91.78770949720672,5,60.833333333333336,1.8,3.6,3.6,3.6,1.0,0.25,0.5,,1.0,0.5,0.5,0.75,0.25,78.2,Normal
2019-03-14 22:00:00,강남구,7.4,5.4,2.9,230.0,0.0,51,37,33,0.031,0.022,0.4,0.006,66.0,6.8,1.4,1010.4,1020.9,,,0.0,8.0,8.0,7.0,,78.8409090909091,105.75250836120401,38.75,13.333333333333336,20.0,105.75250836120401,4,48.666666666666664,1.8,2.7,2.7,2.7,1.0,0.25,0.5,,1.0,0.5,0.5,1.0,0.5,63.8,Power
2019-03-14 23:00:00,강남구,7.3,6.1,2.1,200.0,0.0,50,40,29,0.031,0.02,0.4,0.006,71.0,7.2,2.3,1010.7,1021.2,,,0.0,7.0,7.0,,40.0,77.72727272727272,97.26256983240224,38.75,13.333333333333336,20.0,97.26256983240224,5,60.833333333333336,1.8,1.8,3.6,3.6,1.0,0.5,0.5,,1.0,0.5,0.75,1.0,0.5,77.4,Normal
2019-03-15 00:00:00,강남구,6.8,5.3,1.9,270.0,0.0,83,48,31,0.033,0.016,0.3,0.005,77.0,7.6,3.0,1010.7,1021.3,,,0.0,8.0,8.0,4.0,40.0,110.96610169491525,102.47491638795987,41.25,10.0,16.666666666666668,110.96610169491525,4,48.666666666666664,1.8,1.8,3.6,2.7,1.0,0.25,0.5,,1.0,0.5,0.75,1.0,0.5,64.1,Power
2019-03-15 01:00:00,강남구,6.1,4.4,1.8,270.0,0.0,69,53,35,0.03,0.019,0.4,0.004,81.0,7.6,3.0,1010.5,1021.1,,,0.0,5.0,5.0,,4019.0,98.88636363636363,109.03010033444816,37.5,13.333333333333336,13.333333333333334,109.03010033444816,4,48.666666666666664,1.8,0.9,3.6,2.7,1.0,0.75,0.5,,1.0,0.5,0.75,1.0,0.5,63.7,Power
